sample,parcela,medida,n_veg_pixels,NDVI,GNDVI,NDRE,CIrededge,SAVI,EVI,VARI,TGI,spec_mean,spec_std,spec_p10,spec_p50,spec_p90,glcm_asm,glcm_contrast,glcm_correlation,glcm_variance,glcm_idm,glcm_sum_average,glcm_sum_variance,glcm_sum_entropy,glcm_entropy,glcm_diff_entropy,glcm_imc1,glcm_imc2,glcm_mcc,glcm_dissimilarity,glcm_inertia,glcm_cluster_shade,glcm_cluster_prominence,glcm_homogeneity,glcmw3_asm,glcmw3_contrast,glcmw3_entropy,glcmw3_correlation,glcmw3_homogeneity,glcmw5_asm,glcmw5_contrast,glcmw5_entropy,glcmw5_correlation,glcmw5_homogeneity,glcmw7_asm,glcmw7_contrast,glcmw7_entropy,glcmw7_correlation,glcmw7_homogeneity
R5_d400_b3,45,R5,61609,0.7385509014129639,0.2785087525844574,0.28906577825546265,0.8626734614372253,0.5883544683456421,0.6745051145553589,1.9082714319229126,0.1678752303123474,0.3034175634384155,0.23943555355072021,0.05135985463857651,0.23930053412914276,0.6674931049346924,0.021648586961827684,1.925123307361817,0.9478674376668746,18.463731889424967,0.6191127967026955,14.735242359885792,202.05561976471716,3.327972067910891,4.280945606529064,1.2815013908572048,-0.40867613860629626,0.9429031915132767,0.9556993207845842,0.9443980865661951,1.925123307361817,-187.6962810554183,10480.239920348253,0.6498752962960478,0.413387990298417,0.5296114022520104,1.1376135548952684,0.47722854526480996,0.7965597988686703,0.29525005126874515,0.5294599754099655,1.6239774729216139,0.6505500112225677,0.7966374397717827,0.24076739784115142,0.5295477022035182,1.9103334120754445,0.733221290328729,0.7966091002008381
R5_d300_b2,26,R5,61465,0.7587255239486694,0.28783631324768066,0.3206401765346527,1.0131431818008423,0.6296430230140686,-1.6507513523101807,0.9189421534538269,0.1806945949792862,0.32007259130477905,0.24603331089019775,0.05317499861121178,0.26185324788093567,0.6961720585823059,0.02005885624348655,1.7699187462269141,0.9447712378652535,16.023523592482654,0.6211928726471223,16.085411517685333,225.64956546425051,3.3055292866043677,4.246663854667101,1.2477355810132427,-0.4025581599428611,0.9393531790418843,0.9561407842580857,0.9183659974035898,1.7699187462269141,-252.63265112389468,9483.101905212321,0.6504499633079495,0.408183041750114,0.5002019191222626,1.1395930341548364,0.48229358476895545,0.7992886534093225,0.28642044453475013,0.5001174259317507,1.6281930601870758,0.6610676290283758,0.7993637191171034,0.23037466852644323,0.5000630471051053,1.9166561387468093,0.7406499034826814,0.7993879640706264
R5_d100_b4,54,R5,63373,0.7309753894805908,0.24932608008384705,0.25810983777046204,0.7273350358009338,0.589259147644043,0.6547479033470154,1.3751481771469116,0.19652648270130157,0.3162636160850525,0.24451589584350586,0.05409647151827812,0.2515047490596771,0.6863110065460205,0.02166496825452406,1.7975858347637803,0.9484615501608886,17.439269518815863,0.6320002142721327,15.04809145048257,205.54516588141914,3.3183994834825863,4.245792401722126,1.2523101955462845,-0.41476341226911717,0.9442355336709612,0.9569165985053398,0.9026659738589639,1.7975858347637803,-205.88366305030956,9993.07229147261,0.6603989824869347,0.42266173285856823,0.5022208981218976,1.1115167225068192,0.4626587650352493,0.8043796452262227,0.3035003308262636,0.5022625186378082,1.5888643762164358,0.6411722030754954,0.8044093725793711,0.24797883995123143,0.5024020601458403,1.871799128465564,0.7251997803218178,0.8044059684971856
R5_d300_b2,31,R5,63765,0.7636670470237732,0.27633172273635864,0.306395024061203,0.9350160956382751,0.6103829741477966,2.4772348403930664,0.8940919637680054,0.1855221837759018,0.30593881011009216,0.24627791345119476,0.04839259386062622,0.23521001636981964,0.6836612820625305,0.020581448622576777,1.842942519258802,0.9487530200092528,17.980986581846444,0.6273292638167414,15.044267778432058,207.11081861731446,3.338294311480567,4.274445417453826,1.2618425403167506,-0.41469028142335235,0.9450614058750744,0.9571133302919456,0.9173694556282638,1.842942519258802,-195.11243431526384,10254.11717451401,0.6564055672303049,0.42012166764358544,0.5118515013253724,1.1204062325536177,0.47437285519680783,0.8016780449759591,0.3007037046487185,0.5117783245833298,1.60262701816271,0.6531438366796353,0.8017215270807672,0.24492811604513598,0.5117416987981165,1.8894315184376542,0.7361108173630557,0.8017503829148418
R5_d50_b1,3,R5,56389,0.6807175278663635,0.20495183765888214,0.22045648097991943,0.5890854001045227,0.5460520386695862,-7.116164207458496,3.613875150680542,0.1925302892923355,0.33183151483535767,0.2445024698972702,0.061986614018678665,0.2752620577812195,0.6939118504524231,0.024199904185266206,1.742093146478315,0.9537029079551915,18.814282597817353,0.6345805186393434,14.411750196400781,196.745841342123,3.310813114463278,4.215016822422107,1.242257993988217,-0.4266493468590115,0.947801104911395,0.9622870686264902,0.8901262538588969,1.742093146478315,-179.00276797361124,10735.868305034446,0.6628227697690383,0.4373695594321442,0.48821360813013276,1.0822626785724445,0.46494270698104,0.8075555086740039,0.31995533953433286,0.48784869801308106,1.5515005875500347,0.6389481141188464,0.8076948473062042,0.2654655468302095,0.4875115654739106,1.8298241396049455,0.7208808169262237,0.8078260055760594
R5_d50_b1,12,R5,59507,0.6712901592254639,0.22344893217086792,0.206093430519104,380.93011474609375,0.5177175998687744,1.9364345073699951,0.569490909576416,0.17388415336608887,0.31187883019447327,0.24099870026111603,0.05575244501233101,0.2426203191280365,0.6767191290855408,0.02492225281768913,1.7951659439176257,0.9546343042509614,19.785499970738613,0.6334572619286589,13.358545982260617,177.87618698041157,3.332113264628318,4.241391808297379,1.2554578590002483,-0.4289606134426673,0.9493937071616485,0.9589071862545381,0.9006582470922732,1.7951659439176257,-42.38351860788907,10956.404632355014,0.6624813488797205,0.4379484464842559,0.49897046646041393,1.0825420702025497,0.4752021993591339,0.8060680336825459,0.3194514179213064,0.4987750728080147,1.5568227658224192,0.6548957221138245,0.8061574135898728,0.2625216989298641,0.4988714246482815,1.8468795739244008,0.7434423518621815,0.8061275938602097
R5_d50_b3,39,R5,56652,0.6667823195457458,0.22597992420196533,0.20687568187713623,0.5466479659080505,0.5289962291717529,1.9152456521987915,5.468459129333496,0.17014865577220917,0.32334890961647034,0.2396099716424942,0.060728080570697784,0.26263561844825745,0.6801785230636597,0.020769017347230773,1.7398784410549302,0.9523577668154865,18.25983297444697,0.6310243432773448,14.077473323538655,186.27892453461354,3.3546252374332783,4.269598192095181,1.242365719156783,-0.4257561467366727,0.9490430677045101,0.9582527265947169,0.8970029432928586,1.7398784410549302,-93.09934199175933,10003.185920438045,0.6594271316743103,0.42934906718191757,0.48914803872857016,1.093320628699558,0.48036217078004706,0.8050388889135981,0.30802462705694655,0.4890098589481794,1.5702350080132834,0.6615970589063087,0.8051332725289312,0.24929684768372445,0.48927829904183273,1.8607904759588252,0.7488401306293686,0.8050276265912772
R5_d0_b2,25,R5,54652,0.6637184023857117,0.19448593258857727,0.19735203683376312,0.5102188587188721,0.5257011651992798,1.6756020784378052,2.1795434951782227,0.19022119045257568,0.32696011662483215,0.2376997172832489,0.06254950165748596,0.27147918939590454,0.6796197295188904,0.02037243148675375,1.734003940680626,0.9510291826066135,17.704461890597585,0.6252915782703639,13.948214908586733,181.35960330279664,3.352189253611013,4.268191503436585,1.2417505993513105,-0.42507513072714215,0.9487570534801779,0.9581213476182088,0.9066303394822794,1.734003940680626,-78.02292393057002,9549.182722016281,0.6542328815473781,0.42171131417108554,0.49059276334907687,1.11298876426763,0.4897951475464287,0.8016742903850935,0.3014725681933348,0.4904340124401666,1.5972481370824034,0.666380202227338,0.8018536874832218,0.2447409037017114,0.4904492204650669,1.8906606433214346,0.7483304522091796,0.8018315162385241
R5_d100_b4,53,R5,61107,0.7153294086456299,0.23932014405727386,0.2484770119190216,0.6963506937026978,0.5649762153625488,0.8171802759170532,0.8804030418395996,0.18474063277244568,0.3118274211883545,0.24369414150714874,0.05234958231449127,0.24474604427814484,0.681601881980896,0.022784745851323816,1.7634483277952124,0.9533871287299631,18.9158946836653,0.633930889869029,14.321546609977895,194.59616464151537,3.3353719238346176,4.247068059659009,1.2466972564464778,-0.4268182454872561,0.9487859568444083,0.9602656700644467,0.8948900956372364,1.7634483277952124,-142.3551964517904,10611.871175791603,0.6622106727042663,0.4339454743319735,0.49213759338419616,1.0877386659370498,0.47409044257399197,0.8064885901120757,0.3132938315861331,0.49193794386176026,1.5627346665647353,0.6553547578749436,0.8065528025169237,0.2559824482240093,0.4914261532904902,1.8481773957867107,0.7415025180546121,0.8067239170577393
R5_d0_b2,32,R5,55542,0.6437607407569885,0.21196730434894562,0.1902243196964264,0.4910598695278168,0.5046976804733276,0.7109271883964539,1.508652687072754,0.17820173501968384,0.32339370250701904,0.24204009771347046,0.05933037027716637,0.2600187659263611,0.688083827495575,0.02219156741108678,1.8014674875582894,0.9542556675160156,19.690608537092523,0.6246304294432433,13.763665157933254,185.363598861623,3.352006682904745,4.271852287424835,1.2582350799437447,-0.42578108927318326,0.9491158101434883,0.9590138614698916,0.9182761238078023,1.8014674875582894,-71.05050575128229,10881.252476130545,0.6544781552470882,0.4296488641921491,0.499400476509675,1.0969068823434844,0.48943600491153794,0.8021914099202683,0.31102806438308594,0.49902789569512596,1.5753012909489277,0.6626148821820447,0.8023646476785422,0.25441668600211736,0.4989695020596424,1.8666492735693654,0.7465942860232507,0.8024026551412293
R5_d200_b1,4,R5,62367,0.747439444065094,0.25186705589294434,0.29976677894592285,0.9032518863677979,0.5926384329795837,1.2104711532592773,2.4792935848236084,0.18945837020874023,0.3057346045970917,0.24280640482902527,0.04732775688171387,0.24172210693359375,0.6746416687965393,0.0233715112119288,1.7109239312110351,0.9522034660612364,17.897991654533204,0.6396762720611824,14.813803113187348,202.20370854761688,3.310644161817225,4.214545699844512,1.2339259626372088,-0.4259059836360393,0.9475151952164854,0.9616703170508679,0.8763933169700708,1.7109239312110351,-199.10818334541716,10245.919163898912,0.6670431849817542,0.43286587133432153,0.4812307785368739,1.0897347356549667,0.4559452957321096,0.8089362680496198,0.3147534003265622,0.4811275342216429,1.5590735879634767,0.6333949953800042,0.8090042116386233,0.25964709857342494,0.48100959888371847,1.8372079244491548,0.7170631854184162,0.8090261889377528
R5_d200_b1,11,R5,62459,0.7092549800872803,0.24684230983257294,0.23970061540603638,0.6634209752082825,0.5598031878471375,15.136484146118164,0.6337824463844299,0.1888069212436676,0.313693106174469,0.24334929883480072,0.050923172384500504,0.2477516084909439,0.6810274720191956,0.02182186784245234,1.9535160517157188,0.9469161667981291,18.400291894771797,0.620346186592985,14.281251528526631,191.52256084096865,3.3325114497137154,4.290986613355707,1.2876700168750224,-0.40877103332084275,0.9432433657306275,0.9550276094870321,0.9459507932098866,1.9535160517157188,-137.75801743161486,10219.394041353537,0.6514353371220398,0.41879861012820696,0.536275973161712,1.129581633504793,0.4816727637038963,0.7970782838749518,0.3001287782619757,0.5358408327475195,1.6191172066789747,0.656946565032309,0.7972047572626066,0.24453572989653277,0.5356989420463999,1.9131083137526463,0.7401184830852192,0.7972445212194874
R5_d400_b4,52,R5,62630,0.7797888517379761,0.30624398589134216,0.3380173444747925,1.0938442945480347,0.6383271813392639,-0.3554496467113495,2.731745719909668,0.18597930669784546,0.3072555959224701,0.24836838245391846,0.04543326050043106,0.240388423204422,0.6899042129516602,0.02081160103219008,1.7148463735730834,0.9464194036432152,16.002494280093188,0.6280165724928357,16.006384579888344,223.74848041116695,3.299955118229105,4.222906678873989,1.2354731309763194,-0.40996391486992856,0.9416411170650305,0.958484498092631,0.8982189530574692,1.7148463735730834,-250.48236032205403,9490.236419459123,0.6562459949460888,0.41267075058150804,0.4884296128640958,1.1290324487684336,0.4779893720392895,0.8028626249080891,0.2903786539950912,0.48846795760627537,1.6151484302999823,0.657371540222627,0.8028397316998368,0.23465670813114375,0.48827274745827187,1.900545369182932,0.7362431721480296,0.802919847380308
R5_d200_b2,24,R5,59268,0.6974107623100281,0.23044425249099731,0.2568424344062805,0.7306862473487854,0.5511603951454163,0.8766933083534241,2.532351493835449,0.17055314779281616,0.3139668405056,0.23776386678218842,0.05531483516097069,0.2539137005805969,0.6657469272613525,0.022736653813756186,1.6111226467315007,0.9556565445303171,18.166408431279685,0.6475644767763805,14.16595722589945,188.28386593436107,3.3387066581983285,4.214974456125434,1.2096818383003818,-0.439674987838145,0.9523787015076254,0.9623339519595195,0.8479201273524188,1.6111226467315007,-114.66527547915143,10078.438396457503,0.673288735107388,0.4447866808772939,0.45980782302262513,1.0600064720509375,0.45122840391142904,0.8145559594158837,0.32597833010386157,0.45970333079833325,1.5174891915826954,0.6341772501499352,0.814639175688694,0.2687922397077838,0.45976403768910484,1.7916657634664033,0.7232687911232242,0.8146445006209496
R5_d200_b4,51,R5,63064,0.7504954934120178,0.2778182327747345,0.30347955226898193,0.9230796098709106,0.5952591300010681,0.8377330303192139,2.11163330078125,0.1773795634508133,0.3009189963340759,0.2390444427728653,0.04707479476928711,0.23670074343681335,0.6627861261367798,0.020893567673501805,1.6746934673350085,0.9496948723443374,16.645355506214003,0.6390392869710912,14.759220100487754,195.53923798752055,3.3297621330339697,4.234259397114711,1.226109054969694,-0.42335269164857686,0.947149426255066,0.9569810206789178,0.8725869346724942,1.6746934673350085,-157.2052054122911,9147.649649767498,0.6661309499873692,0.43046761540245815,0.47354703426412303,1.0899912902170585,0.46546099169014427,0.8094267423152268,0.3084073581132673,0.47355794578790705,1.5629058491856012,0.6508990012176108,0.8094595150519647,0.25023637592100234,0.4733754839858564,1.8450754285631674,0.7367799271926099,0.8094923945822865
R5_d200_b2,33,R5,59646,0.7085949182510376,0.26591888070106506,0.25418755412101746,0.7173604965209961,0.5508788228034973,-0.3007729649543762,1.777085304260254,0.16085460782051086,0.30089086294174194,0.23763929307460785,0.04972880706191063,0.23481199145317078,0.6549562215805054,0.022536918280105747,1.8582485739793113,0.9504282941510371,18.743036396074505,0.6291106616164197,13.855207545859278,183.65422791880385,3.341391354375602,4.273757310143036,1.2685254720415287,-0.42081401694194875,0.9473544225248025,0.9570929437655477,0.9171964126167722,1.8582485739793113,-80.06701802865132,10360.02375142248,0.6588905653943993,0.4262706092919251,0.5144828754897239,1.1089894938231284,0.4749553478106753,0.8017365393569524,0.3079244688883157,0.5139189246287303,1.58808942231943,0.6519555684298876,0.8019032263068739,0.2522579114704393,0.513711060675681,1.8753031939826248,0.7367313473758682,0.8019408874905256
R5_d300_b1,5,R5,63278,0.7495743036270142,0.2529274821281433,0.3132506310939789,0.963973343372345,0.5905562043190002,0.5123445391654968,1.1048994064331055,0.18563520908355713,0.30267608165740967,0.24226664006710052,0.0472598522901535,0.23353542387485504,0.6713595390319824,0.022171118597481082,1.6999294611779012,0.9516790863190626,17.589997079719403,0.6389634320649733,14.53918110840683,194.3742383784091,3.3269476323990714,4.2302785294852985,1.2315484102037861,-0.42687226555349056,0.9483240880993822,0.9601203362964944,0.8764849223262633,1.6999294611779012,-155.9834442707704,9842.41683323861,0.6662067997431342,0.4346673860443713,0.48036215070817156,1.0851300138639979,0.45820883661101325,0.8097508538167825,0.3139503217122355,0.48026887503982896,1.5570271681593228,0.6415854730987964,0.8097680409822072,0.2566520791602637,0.4804398559016819,1.8401736901459589,0.7276944086838988,0.8097472841533876
R5_d300_b1,10,R5,62003,0.7263990044593811,0.2579224109649658,0.27725523710250854,0.8084864020347595,0.5664725303649902,1.4424537420272827,1.8438072204589844,0.17669276893138885,0.2982431948184967,0.2399275302886963,0.046878233551979065,0.2296508550643921,0.6645524501800537,0.023980451840067852,1.813329934795631,0.9529133780370007,19.255256154519028,0.6293178945622326,14.173284218994056,192.97587579508115,3.3211793028217644,4.242821855880504,1.2585868025094347,-0.4225513691966822,0.9471021547775715,0.960110878977111,0.9101635408349651,1.813329934795631,-148.26158577742672,10771.56847785909,0.6585975717523302,0.43004558390002945,0.5015561743331067,1.1023743572147673,0.4637716957147274,0.8043472647313621,0.312523754046452,0.5013525918678817,1.5764850235766419,0.6416845802132116,0.8044643461967291,0.2575596884904713,0.5011275502401074,1.8578664612349431,0.7277424734295019,0.8045264892853181
R5_d300_b3,50,R5,63491,0.759289562702179,0.26692745089530945,0.33258676528930664,1.0589756965637207,0.597615659236908,-0.17252257466316223,1.4726340770721436,0.1694374978542328,0.29572051763534546,0.23682424426078796,0.04735769331455231,0.2302972674369812,0.6565027236938477,0.01998774858903183,1.793048380269213,0.9471460601718974,16.962296339672655,0.6309565751101056,14.42869120146756,188.91313451739103,3.3446036188664294,4.276424542024481,1.2510725573587742,-0.4154328334647857,0.9454047008879646,0.9538141272945772,0.9035508675542119,1.793048380269213,-122.02523391384653,9180.904574312104,0.6593539321877786,0.4204964441347666,0.5028050302471931,1.1150039223625647,0.4727236673780386,0.8036382013418599,0.2982687452527184,0.5030417695129096,1.5972891038128711,0.6577225747301061,0.8036029649654093,0.2399482931652051,0.5030842914500188,1.887267405691905,0.744557167805965,0.8035714626909891
R5_d0_b3,37,R5,57548,0.679080605506897,0.22831925749778748,0.2194979190826416,0.5867652893066406,0.5349917411804199,-0.16494402289390564,3.0736536979675293,0.17225033044815063,0.31553104519844055,0.24041710793972015,0.05727104842662811,0.25031954050064087,0.6767918467521667,0.021638531956995825,1.7949927659288836,0.9547564748176688,19.8370126841546,0.6280232047003071,13.798587334523713,186.49056785857957,3.3612739882783815,4.276974175230075,1.254883754530567,-0.4277128156552427,0.9499510658090846,0.958787875850047,0.9103334861015886,1.7949927659288836,-62.87761127600879,10962.00250984557,0.6571761532603368,0.4285296110793291,0.5032578883050673,1.1000674882726038,0.4836562808802163,0.8024559229810253,0.3092571120518931,0.5031897057423006,1.5781204711704382,0.6636675361308139,0.8025615591904691,0.2520639449813883,0.5030814088474155,1.8690616147681638,0.752296500637011,0.8026278682838883
R5_d50_b2,20,R5,59900,0.6668881773948669,0.2278491109609604,0.21205715835094452,0.5672928094863892,0.5152571797370911,7.57100772857666,0.7514210939407349,0.1702224314212799,0.31007611751556396,0.23758433759212494,0.054220668971538544,0.24579904973506927,0.6674396991729736,0.023272436865433607,1.7484503511375225,0.9541277981990683,19.057842030760966,0.6361593052862701,13.320661412442249,173.99868766473557,3.3449022988377615,4.246650006497534,1.2446077766285502,-0.43208607273656074,0.9506464893977394,0.9584324941809892,0.8893181545003899,1.7484503511375225,-22.21117638304088,10444.192767864792,0.6643774715131332,0.4401308550297025,0.48918791575438525,1.0759333202458432,0.4811159852513448,0.8074347486393314,0.31927610335480583,0.488917897366382,1.5506385542317347,0.6660068227730913,0.8075609113819817,0.2598470041755882,0.48869302942775533,1.8445043495420825,0.7558831717388415,0.807645458634188
R5_d300_b3,48,R5,62005,0.7417894601821899,0.27136096358299255,0.3083166778087616,0.9560676217079163,0.5962043404579163,1.9644956588745117,1.1969521045684814,0.1700938642024994,0.3005654215812683,0.2354958951473236,0.051752589643001556,0.23522882163524628,0.6578528881072998,0.02047339180865302,1.7436629189508643,0.9482650252165041,16.851877536843865,0.6310097155551981,14.587333218509123,192.24734605212527,3.3363999761732255,4.261035961697445,1.2426211668631577,-0.41751148489986456,0.9457440016139254,0.9559266597460372,0.8972207871010619,1.7436629189508643,-138.82900970566288,9237.076933862563,0.6593445106090123,0.4227410023870305,0.4901337060542234,1.1106255174737396,0.469315535260441,0.804713827867219,0.3011780932189052,0.49021699697455495,1.590789571336332,0.6530714636828894,0.8047093692590057,0.2437387193493675,0.49022770591275766,1.8773277104150385,0.7382010930420824,0.8047031716426778
R5_d100_b2,23,R5,60461,0.6803023219108582,0.22100594639778137,0.2190731167793274,0.5887985825538635,0.5340286493301392,-5.771854877471924,0.9778797030448914,0.17796579003334045,0.3136380612850189,0.2379770427942276,0.05613342300057411,0.25121453404426575,0.6706252098083496,0.019905084808928875,1.7114600723705564,0.9523074245639903,17.942625834610062,0.6340939919252804,13.997339005587648,183.09947460198808,3.36529163286899,4.274905377492036,1.2355028115427225,-0.4277174994113322,0.9498948806212741,0.9571145375000341,0.8871111261760096,1.7114600723705564,-70.21674713489216,9690.24749397071,0.6619709000307206,0.427631825977549,0.48446936857150136,1.0962196122648442,0.47991822629010406,0.8067258086099487,0.30512131068068105,0.48436482523877417,1.576358329197424,0.6637532854055607,0.8067653133134893,0.24622378512414922,0.4841509317969786,1.8688499645474805,0.7506884690496636,0.806825469222024
R5_d50_b4,57,R5,59942,0.6649379134178162,0.22341693937778473,0.20595397055149078,0.5435665845870972,0.5118805170059204,0.8700549006462097,1.6848212480545044,0.17849946022033691,0.31085842847824097,0.2410435676574707,0.05529283359646797,0.24032950401306152,0.6797243356704712,0.022705425117872744,1.8958011731997098,0.9521548259223602,19.81183274658457,0.6232202140968921,13.173355974052896,173.83804193946423,3.350601160551577,4.285333065114911,1.2758998322192885,-0.4196653197787868,0.9472612428893386,0.9555945848429741,0.9329868615132519,1.8958011731997098,-2.2418008613948928,10840.828034706781,0.6535509515853141,0.42739713402376933,0.5212474502589368,1.1059945535393227,0.49525177340745136,0.8006684589907289,0.3064621783292826,0.5214206972018549,1.5948919736838039,0.6776805504084784,0.8006995152110852,0.24839481758202062,0.5212676608812965,1.894742629428327,0.7634501455040716,0.8006844170161208
R5_d100_b2,34,R5,56713,0.6588752865791321,0.20960386097431183,0.21186409890651703,0.5612732768058777,0.5059002637863159,1.2426098585128784,1.0527268648147583,0.16478121280670166,0.30720534920692444,0.23298613727092743,0.05779143422842026,0.24556021392345428,0.6556022763252258,0.023251323069768383,1.7371671661623955,0.9534123536796286,18.644075235442873,0.6358334998691108,13.105869171124743,168.14503180456458,3.3433952004145095,4.246010457633029,1.2408402474877365,-0.4314052968054226,0.9503899132353516,0.9582386098786855,0.8874627654235638,1.7371671661623955,2.5770470995273627,10189.007786626877,0.6637906413731689,0.4404854810759944,0.48568626577603397,1.0737958288832945,0.4720422883288821,0.8080595918845004,0.3216577666160294,0.4850624788549508,1.5430047732630303,0.6530173588775786,0.808306441974754,0.26420051391441496,0.4850847337281944,1.8304540112807248,0.7420876383616907,0.8083481864114264
R5_d400_b1,6,R5,62833,0.7633639574050903,0.2830315828323364,0.3435792028903961,1.1210802793502808,0.6062841415405273,-4.104557037353516,0.8196220397949219,0.17474299669265747,0.29875412583351135,0.2425232082605362,0.04657473787665367,0.22851485013961792,0.672722578048706,0.0231102480677766,1.625269342198144,0.9544134263473399,17.826184464707765,0.648854032503848,14.656638125121527,198.14223326157958,3.322496572064105,4.201604104917941,1.2133452594662095,-0.43586840169069496,0.9507017867403644,0.9617666231417444,0.8476915255049506,1.625269342198144,-167.99660874125493,10147.314650235056,0.6747488861546014,0.44374576507404523,0.4612509234492337,1.0625866814068043,0.4458872050032066,0.8150189295680061,0.32507158472364295,0.4611244484051513,1.5206087845667775,0.6292830177691158,0.8150835945889694,0.26843834573434816,0.46103503161211334,1.7927973896384048,0.7188773121032976,0.8151521079348739
R5_d400_b1,9,R5,62938,0.75467848777771,0.2706553041934967,0.3266057074069977,1.0287503004074097,0.5980928540229797,3.894097089767456,1.96346116065979,0.17478585243225098,0.29972177743911743,0.24130341410636902,0.04893653094768524,0.23016655445098877,0.6711793541908264,0.020203981221997274,1.7952497357808934,0.9490898059593159,17.63153499511734,0.6307869512320131,14.81328105459548,200.24891342414827,3.345150292380933,4.27282910693663,1.2506200217680454,-0.4180545534767735,0.9462953402762055,0.9580253924195357,0.9034941226766063,1.7952497357808934,-164.61127329776383,9829.71313250251,0.6591726862734624,0.4229465474158446,0.5036311433885483,1.1126853799624903,0.46559788088063736,0.8039257416268826,0.302096369502201,0.5036390338161163,1.5923826493702453,0.6490855272206975,0.8039430565747061,0.24483624822921551,0.5037319830377415,1.877786124550695,0.7364544765414847,0.8039328342803489
R5_d0_b4,58,R5,55887,0.6487916111946106,0.22337952256202698,0.19224891066551208,0.49536213278770447,0.5139476656913757,-1.3142204284667969,1.5904948711395264,0.178104430437088,0.32469359040260315,0.24048800766468048,0.06342720985412598,0.2610187232494354,0.6881141662597656,0.02220165701031792,1.883283501955888,0.9515588136592009,19.43886642881217,0.6212657957693881,13.697503494353658,183.01541712722124,3.346501856166557,4.284103840667303,1.2745656022194962,-0.41880200886667607,0.9469036856726448,0.9572902839570634,0.9354629689616769,1.883283501955888,-72.47078716614277,10614.479556242506,0.6518285426002154,0.42398086150860026,0.5176423823390097,1.1143833902681646,0.48531322889617173,0.7987413859560624,0.30621331490481507,0.5176139879200884,1.5986718968045994,0.6609933078243377,0.7988876988989868,0.25073595440889174,0.5178332283642855,1.8940311348964216,0.7457803791952894,0.7988695603020941
R5_d0_b3,49,R5,62329,0.7286852598190308,0.24849247932434082,0.27762141823768616,0.8135077357292175,0.5641542673110962,0.23711933195590973,0.5955865383148193,0.17625850439071655,0.298846036195755,0.23956157267093658,0.04738865792751312,0.230386883020401,0.6621068120002747,0.023043283134830138,1.8146681178734199,0.952033202383005,18.915877314427238,0.632588656669375,13.946929957349983,186.4364567442809,3.336198804207802,4.259214292240419,1.259202894512377,-0.4232940531928715,0.9478508024280508,0.9573659220822601,0.9047439789838495,1.8146681178734199,-102.68480838881635,10451.696289915204,0.6617733587542105,0.43313721346405276,0.5026004573177785,1.092838661770986,0.47537455519338495,0.8047874837488049,0.31184742137526,0.5028693116866174,1.5717214728220592,0.6595871862262196,0.8047428127252853,0.25284919695873737,0.5028139700226659,1.8626314617604873,0.7481135559914638,0.8047619244497649
R5_d300_b4,60,R5,63232,0.7739711403846741,0.27382200956344604,0.3338051736354828,1.0657367706298828,0.61075359582901,2.337235927581787,-0.2147204875946045,0.18106456100940704,0.29715654253959656,0.2424427568912506,0.04653794318437576,0.22395384311676025,0.6692638993263245,0.022698536404849333,1.71107182002021,0.9503080552182199,17.216792655504335,0.6403395775237113,14.745705759507787,197.83123221807327,3.314383289387819,4.21975386366836,1.2349147554050681,-0.4245004283561289,0.9471499186886608,0.9596220568689119,0.8759210515780125,1.71107182002021,-171.72801519675653,9783.138941966017,0.6677524385803372,0.43626347647739316,0.480180825422285,1.0817665605237476,0.46584016801134487,0.8101410735606305,0.3157491588936975,0.48013923194068875,1.5538095498616764,0.6488889613592896,0.8101906779217746,0.25827020369572273,0.4801223585382892,1.8383261639108257,0.734032755379789,0.8101801017969079
R5_d50_b2,8,R5,61360,0.7327050566673279,0.24603253602981567,0.29222264885902405,0.8704327344894409,0.5826748609542847,0.7537708878517151,1.5598315000534058,0.1790246218442917,0.3136598765850067,0.23901492357254028,0.05148959159851074,0.25464189052581787,0.6690655946731567,0.020823840946318506,1.6417869677488381,0.9496483228551794,16.3032004169459,0.6378506823554491,14.695955565841869,192.8234084458172,3.3270332886171032,4.227201432888716,1.2178044825713972,-0.42311691051910505,0.9468555647516848,0.9576521499635408,0.8699175551279295,1.6417869677488381,-148.2607331658814,8967.19968029948,0.6645567497625698,0.42850069920061074,0.46912636145772646,1.093684556428273,0.4597287276934401,0.8089815980648865,0.30662683580119454,0.46902686630561974,1.5650650552135272,0.6458407170432102,0.8089649721881067,0.24854908885253615,0.4689914619370908,1.8459043797596129,0.732150584285014,0.8089494043811107
R5_d300_b4,61,R5,64762,0.7842146754264832,0.282880961894989,0.3413368761539459,1.0901604890823364,0.620478630065918,-4.7476420402526855,1.3493685722351074,0.1828136146068573,0.2944527864456177,0.24142327904701233,0.046675484627485275,0.22218939661979675,0.6662580370903015,0.019660894904658808,1.8357242990635847,0.9463959327309065,17.12299450846433,0.6265490574193764,14.51787383176118,191.32315966211604,3.3524403011219563,4.294753794142272,1.2601432152408605,-0.41278463625606826,0.9449263567451777,0.9518726570831763,0.9177492211828828,1.8357242990635847,-114.98474524742574,9332.708857722175,0.6555189913705555,0.41548822569091215,0.5116070954421621,1.1250007268271665,0.4946625879610116,0.8015621751509256,0.2903506288389821,0.511767761474403,1.621364815239649,0.6821854126573645,0.8015139377512921,0.23028518902007877,0.5117119745408573,1.9248441791808157,0.7665600516150345,0.8015274826795196
