sample,parcela,medida,n_veg_pixels,NDVI,NDRE,CIrededge,SAVI,spec_mean,spec_std,spec_p10,spec_p50,spec_p90,glcm_asm,glcm_contrast,glcm_correlation,glcm_variance,glcm_idm,glcm_sum_average,glcm_sum_variance,glcm_sum_entropy,glcm_entropy,glcm_diff_entropy,glcm_imc1,glcm_imc2,glcm_mcc,glcm_dissimilarity,glcm_inertia,glcm_cluster_shade,glcm_cluster_prominence,glcm_homogeneity,glcmw3_asm,glcmw3_contrast,glcmw3_entropy,glcmw3_correlation,glcmw3_homogeneity,glcmw5_asm,glcmw5_contrast,glcmw5_entropy,glcmw5_correlation,glcmw5_homogeneity,glcmw7_asm,glcmw7_contrast,glcmw7_entropy,glcmw7_correlation,glcmw7_homogeneity,phys_CHL_total,phys_N_percent,phys_N_acumulado
R2_d0_b3,123,R2,55979,0.6730769276618958,0.2562498450279236,0.7022846937179565,0.5605071783065796,0.31944167613983154,0.2538807690143585,0.06796250492334366,0.24248690903186798,0.7408326268196106,0.03784764689261309,1.533964989725077,0.9677800763940311,23.804603145782693,0.6762493115778874,11.998465720964555,170.22042607494464,3.249981367580507,4.007119616491446,1.1929940485636599,-0.4792692690570759,0.9591670015353172,0.9695840353101666,0.7888616726325184,1.533964989725077,210.74105786627825,13964.648133364512,0.7013533357850856,0.5136814216545484,0.4256026746077032,0.9375732671045696,0.43132043926761443,0.832147391681169,0.4088993557077193,0.4254995898334154,1.3522567770637797,0.5927129825269777,0.8321848311171046,0.3577550725559163,0.4253870428925283,1.6092660215919323,0.6729421439067917,0.8322280614374178,,1.19,55.216
R2_d400_b3,124,R2,56486,0.7517083883285522,0.3526683747768402,1.158889651298523,0.6371175050735474,0.3136516213417053,0.27314674854278564,0.04219299554824829,0.2336241751909256,0.7890350222587585,0.03517931663455519,1.2815320723159467,0.9730624003839307,23.78705026588701,0.7013260287572455,14.024215422088439,209.90556645263058,3.2520801898695084,3.9610790275936205,1.1212743754177297,-0.5001252873027183,0.9637182874140161,0.9756173797529742,0.7069071312321187,1.2815320723159467,-151.14632780424836,14028.550259620046,0.7216808092324446,0.5368527914783978,0.36700550480127103,0.8759612545926168,0.39506117467341684,0.8486200664728223,0.429783761526757,0.3670163707450567,1.2674812301297589,0.5678397560928453,0.8486266711294653,0.37600992865429406,0.3668653739037278,1.5103725984117498,0.6511277439776573,0.84865826067295,,2.058,214.032
R2_d300_b3,125,R2,56273,0.7468205094337463,0.3402807116508484,1.0924804210662842,0.6273838877677917,0.3105694651603699,0.26606571674346924,0.04263576120138168,0.23706510663032532,0.763360321521759,0.03496827348742815,1.452966895688741,0.9685063843836162,23.067641919878923,0.6840238852963763,13.310252520732654,191.90832102366514,3.2558644120672833,4.015802476005789,1.1701446707537344,-0.47969700668417764,0.9595176203723088,0.9704542217846824,0.7626483447837471,1.452966895688741,-56.68438279883668,13369.102196837,0.7073042571175054,0.523724238128814,0.4021963879973708,0.9110108248705837,0.41340499824964544,0.8390971623318206,0.41701314198402895,0.4024014552377786,1.3168729141438145,0.5810872220140406,0.8390301540724192,0.3640565934478316,0.4023194154583424,1.569993738845836,0.6597318266365455,0.8390427462943801,,1.925,211.4933333333333
R2_d50_b3,126,R2,56504,0.6711965203285217,0.25044652819633484,0.6815074682235718,0.5656808018684387,0.33042997121810913,0.2583553194999695,0.0695534497499466,0.25304466485977173,0.754939079284668,0.03649992605347518,1.651897552604427,0.9655504449480332,23.97560070132318,0.6745607058247054,12.485042716034702,179.4270779222576,3.2559272291950214,4.043857680922484,1.2177384587980542,-0.47011063489756755,0.957441008397872,0.9672147448697945,0.8096491150080357,1.651897552604427,137.42378387773346,13859.14979736646,0.7009970781801851,0.5123706360841958,0.44828731768966035,0.9439502616714218,0.4349649441946094,0.8293892025629304,0.40655374569160874,0.44820284245698816,1.3632910598545573,0.6009490523716654,0.8294085048441846,0.353160736612246,0.44832024806535087,1.6260028209246844,0.6830452840828838,0.8293772461194864,,1.155,62.216
R2_d300_b4,127,R2,55562,0.7126290202140808,0.3211562931537628,1.0058233737945557,0.5963892936706543,0.30913978815078735,0.2592126727104187,0.04758020490407944,0.23353950679302216,0.7607545852661133,0.03112049858972849,1.3716856617799746,0.97015383732134,22.97926330538589,0.6881848612685597,13.062090941172995,185.98038839249935,3.293005987474616,4.035401901794428,1.1502349955696696,-0.487652881563132,0.9622397702556419,0.9712380758870537,0.7440593118299383,1.3716856617799746,47.08150423844188,12804.765889186401,0.7104581760458313,0.5070447882555562,0.3958028057274853,0.9344005973667224,0.42548182504356247,0.8373567938658943,0.39198860338627556,0.39572924573458695,1.351567765544204,0.6144790501522701,0.8373968783766383,0.33317727749182624,0.3957437453376623,1.6109431544103274,0.7086777672397688,0.8373849104360478,,1.771,213.4645333333333
R2_d400_b4,128,R2,56245,0.7443807721138,0.3504422605037689,1.1462609767913818,0.6246175169944763,0.3082345724105835,0.26870787143707275,0.04194909706711769,0.23046424984931946,0.781122088432312,0.035095986670966584,1.2847268115799755,0.9727119947828232,23.540137896897573,0.6961755334541638,13.764570346673862,203.3810774898816,3.252422482717018,3.966681919535959,1.1248111149286788,-0.4946922565770917,0.9624219978904163,0.9745719372662447,0.7164520335070622,1.2847268115799755,-92.04780888006371,13358.082532280721,0.7168527111303535,0.5311167472211473,0.36856460475837405,0.888436431261865,0.40141551928790264,0.8464807983309469,0.422571261968285,0.3684789559877938,1.2844882941428881,0.5806087836628738,0.8465138944326083,0.3674082990915062,0.3686510266488955,1.5310266794505898,0.6697484592315895,0.8464512948383098,,2.198,243.8314666666667
R2_d100_b4,130,R2,56641,0.715888500213623,0.29785430431365967,0.8855074048042297,0.5963954925537109,0.3149813711643219,0.26451075077056885,0.05179509520530701,0.2332080751657486,0.7641729116439819,0.03416121106557929,1.4634278313922353,0.9690835695089661,23.667477261514996,0.6819053640223729,13.164889653691064,191.05792860430773,3.2729006024700036,4.027701330971196,1.174875159684131,-0.48277135121110026,0.9606976961094187,0.9704840729199702,0.7688138660225068,1.4634278313922353,18.18059673629614,13588.218680907561,0.705766147289888,0.516453981927439,0.4085664881342773,0.9259883252276002,0.4273734608437902,0.8360911999504012,0.408156817805028,0.4084225333296429,1.3385552057806405,0.5985901661329922,0.8361091708154559,0.35393468062650146,0.40827282203660364,1.5966008007715278,0.6815585209163294,0.8361265582347703,,1.008,93.0048
R2_d50_b4,131,R2,56163,0.699314296245575,0.27172887325286865,0.7673090100288391,0.5834276676177979,0.32040655612945557,0.26300010085105896,0.057833727449178696,0.23731771111488342,0.7619597911834717,0.03463073855092514,1.4674507487252941,0.9688895394736637,23.584523080270955,0.6847540028145314,13.019915326285057,188.00497861018016,3.2662320713468063,4.016304718885885,1.1730725917194618,-0.482122070385311,0.9602222544055463,0.9700955996217884,0.763978768918796,1.4674507487252941,33.88899855379259,13377.70829115884,0.7081971724562854,0.5228746212901092,0.40674255235035184,0.9130845546102835,0.4186394653685114,0.8384634526162164,0.41476342595248467,0.40688798980795415,1.3211790585105683,0.591468735967818,0.8384466115556475,0.3603169943481958,0.4068593758767941,1.5758853811780695,0.675660204051397,0.8384288745621897,,0.854,69.68639999999999
R2_d0_b4,132,R2,56495,0.6852056980133057,0.25761833786964417,0.7086498737335205,0.5684980154037476,0.3210652768611908,0.2576754689216614,0.06550665199756622,0.24292050302028656,0.7456840872764587,0.036191996009999686,1.654800632853482,0.9647377390019987,23.464187858973446,0.668522242778671,12.400858620861154,175.77886681502818,3.2588174914500225,4.052059984090589,1.221157349680066,-0.46520514623299014,0.956168075741554,0.9659745348931994,0.820071818391088,1.654800632853482,166.11001023014938,13420.53455616723,0.695166286016079,0.4961314532118511,0.45558711841994387,0.9733738186799248,0.4451628465811916,0.8248489479512293,0.3872038564418536,0.4556325596564338,1.403271074098035,0.6170238695770593,0.8248526886828943,0.3329828974118001,0.4557497008933651,1.6693690843512141,0.7039975987739489,0.8248147566994293,,1.022,53.41653333333333
R2_d200_b4,133,R2,56021,0.75054931640625,0.34803637862205505,1.1315162181854248,0.6226907968521118,0.3035516142845154,0.2670899033546448,0.0419580414891243,0.2216651290655136,0.7613141536712646,0.032567625061738055,1.4274266557894708,0.9688744145502577,22.930117378915508,0.6860532600259817,13.510375303626585,194.9221426085072,3.281538627422253,4.03484102295471,1.162607025066718,-0.48497227860656494,0.9614914019821202,0.9710109401052995,0.7551607611835083,1.4274266557894708,-51.3182985444854,13094.788596645276,0.7087315388308632,0.5134076328911349,0.404533221672372,0.9274588804429948,0.4251535232684647,0.8376613209269584,0.40356683790802494,0.4046435084137021,1.3417024514699025,0.5992471529599599,0.8376440035881924,0.34860600530048413,0.4046086229327164,1.6014169823573434,0.6817117113992139,0.8376502733401947,,1.757,141.4970666666667
R5_d0_b1,1,R5,45686,0.5728081464767456,0.17876167595386505,0.44903749227523804,0.47907036542892456,0.3532845079898834,0.23207542300224304,0.09270565211772919,0.3036632537841797,0.6963367462158203,0.020361628533486647,1.269873550027701,0.9589544839213698,15.469089821077873,0.662939666753862,12.959031572715658,152.76916235701972,3.3588921663018474,4.1492188820491664,1.1206225722657353,-0.4646211308647233,0.9585554185855459,0.9624617493296259,0.7712539338089743,1.269873550027701,69.3327237895138,7792.377416255476,0.6843078298203301,0.4498246079943312,0.3905972859513183,1.0293081677772302,0.42993923009421703,0.8262630181498065,0.3277486236294221,0.3903020089409246,1.4704163140164543,0.6215708284987917,0.8264018201436458,0.269340959465144,0.39038137214165514,1.7334794624776848,0.7139748856208976,0.8263528945374737,33.93,,
R5_d50_b1,15,R5,50421,0.6205652356147766,0.20619261264801025,0.5345993638038635,0.5176209807395935,0.3484468460083008,0.24510939419269562,0.07698488980531693,0.28849244117736816,0.7195435762405396,0.022174957564194197,1.3311474742113014,0.9619832063919169,17.5073611920686,0.6672880818873876,13.500829879730308,171.63468590409448,3.3550727069087314,4.150939718353328,1.1377827693763964,-0.47003602268799416,0.9601863557680829,0.9686176716562698,0.7724296638724748,1.3311474742113014,-28.929947544150707,9142.883055391272,0.6889211748461327,0.464836563870377,0.3977275022424891,1.0082102233068357,0.4129476943307082,0.8288581267755646,0.34755123151119754,0.3976870133591338,1.440835049058923,0.5954301453548216,0.828870931750409,0.2921927552897873,0.3977793770094865,1.6972469331928042,0.6832217377570133,0.8288198010262098,36.98,,
R5_d100_b1,43,R5,47198,0.651297390460968,0.22498475015163422,0.603834867477417,0.5529741048812866,0.3584499657154083,0.25393936038017273,0.07076819986104965,0.3087778389453888,0.7375125288963318,0.020865999420408753,1.3666005968054986,0.9584794616585964,16.45692290236463,0.661286283681588,14.770229356784252,194.95076621344305,3.3470216111209083,4.167083512781755,1.1455154053956134,-0.45467299818880164,0.9559753123282078,0.9673848715852739,0.7876979373127101,1.3666005968054986,-142.92650830717992,8784.724353564898,0.6833585287331366,0.4539187278070839,0.41086430011474756,1.0315303958976783,0.41587881141322935,0.8250312889952347,0.3348345181980034,0.4110416874562882,1.4717598517203807,0.6027974760031714,0.8249804059382748,0.2784878478707673,0.4110843925034775,1.7303161451103317,0.692520848814348,0.8248914050438112,44.14,,
R5_d200_b1,57,R5,51908,0.6178778409957886,0.22515742480754852,0.6032130122184753,0.5146732330322266,0.34209752082824707,0.24530012905597687,0.07598418742418289,0.2747980058193207,0.7247722148895264,0.02344809137933478,1.3714201329053477,0.9630326724415765,18.549084061479263,0.6752973804989006,13.295043071608657,171.71627090823023,3.350629826220424,4.144485115813945,1.1457522122652204,-0.47225882560078186,0.9606629309483842,0.9684383138554057,0.7633768151604475,1.3714201329053477,-14.269097184770771,9706.642170004565,0.6968199509620057,0.4758941432705599,0.40549652504796807,0.989360242233218,0.41227913796469495,0.8307058013447266,0.3591142333055831,0.40554504546353676,1.4177744247804513,0.5972518626309993,0.8307050176487422,0.3027911036283031,0.40575303354436343,1.675007117432446,0.6872799733275667,0.8306106736919893,49.3,,
R5_d300_b1,71,R5,54722,0.705169141292572,0.29762792587280273,0.9000135064125061,0.5863453149795532,0.32347366213798523,0.2534056305885315,0.05233589559793472,0.25192195177078247,0.7259018421173096,0.023469624928449482,1.3224746960740248,0.9630513189703439,17.896101553884506,0.673184027164597,14.02232481541073,184.45586897153206,3.336168469376742,4.127675392564767,1.131582493704311,-0.46894224964405273,0.9592817994389221,0.9689211816504552,0.7595155709334965,1.3224746960740248,-114.10713991239356,9611.519948164285,0.6940935955792179,0.4689530496582427,0.3953701867275204,1.0006047247832497,0.41757726852655885,0.8314723533067689,0.3485715878087168,0.39540723459504307,1.436367077899913,0.6093774032107022,0.8315057723123396,0.2902250974568485,0.39563424332945163,1.6968567284894054,0.7004470003331152,0.8314510650139795,55.54000000000001,,
R5_d400_b1,85,R5,52704,0.6911980509757996,0.293842613697052,0.8753734827041626,0.5813403129577637,0.32830721139907837,0.2500816285610199,0.06175021082162857,0.2630707621574402,0.7258253693580627,0.02167956320277356,1.350357507659528,0.9607175927931397,17.18781515159155,0.663512532344751,14.093472353369217,182.84696775060624,3.348889315777108,4.160493412111947,1.142313638516939,-0.46034585060418665,0.9575579112224509,0.9660654026801072,0.7815830554851783,1.350357507659528,-98.02165310725832,9049.145693269042,0.6855008372888945,0.4558271518387919,0.4055912515477651,1.0256239889906067,0.42539913170173227,0.826535309654334,0.33455024634165187,0.40569354404726815,1.4690777473911838,0.6149366048426234,0.8265265813694394,0.27667535944930816,0.4057912234759131,1.7331234612211717,0.7030580674091905,0.8264690709877689,59.6,,
R5_d400_b2,113,R5,49535,0.6803066730499268,0.264175683259964,0.7654157876968384,0.5677402019500732,0.345876544713974,0.25029900670051575,0.05727733299136162,0.2918112576007843,0.7251405715942383,0.01873275743854365,1.5057636144090782,0.9532246799895511,16.095706175538318,0.6404958195243554,14.21673666937,180.56207133065314,3.3684644455217154,4.244415829298555,1.1842944883561575,-0.43489670633025196,0.9515599618772799,0.9569711026322352,0.8456053085099025,1.5057636144090782,-57.82287773132839,8275.628967593679,0.6657441001388482,0.4235726714392487,0.4432092093469129,1.0977442886210453,0.4581362070572673,0.8118858611499822,0.3000929857540266,0.44330662654440833,1.5695593044467233,0.6476614268788408,0.8118145868867894,0.24186208286821576,0.4434800643380796,1.8496856725753592,0.7351129982686828,0.8117191955445298,56.88999999999999,,
R5_d300_b2,114,R5,51965,0.720561146736145,0.3067368268966675,0.9624959230422974,0.5973649621009827,0.33510497212409973,0.25866860151290894,0.04390319436788559,0.2790878117084503,0.7323921918869019,0.023505462102438264,1.1540814018652479,0.9609813857126367,14.788856842097797,0.686178435168697,15.588604918710383,208.7758551774816,3.3095777092477507,4.063655074763336,1.083591593834689,-0.47230071516535743,0.9586160629092951,0.9695930796241056,0.7128120912936733,1.1540814018652479,-178.38504614988366,8097.713230613153,0.7044610888445113,0.4784318750542732,0.3603936886707205,0.9713094367352575,0.39684074551992965,0.8393289969069465,0.35835111641846107,0.36058131760248296,1.3896236533844184,0.590685362625028,0.8392648473248995,0.29999603595067403,0.3605364228089467,1.638248701014112,0.6841905605439422,0.8392641047029027,53.77500000000001,,
R5_d200_b2,116,R5,54369,0.6784555912017822,0.26390329003334045,0.7549517750740051,0.5823283791542053,0.35640814900398254,0.2563561797142029,0.06374099850654602,0.3019629120826721,0.7552098631858826,0.02228838583373459,1.3548278725991736,0.961061177729312,17.396877890577827,0.6728040942578738,14.761746563503007,198.58081266130668,3.3447360541188655,4.148820549316392,1.1442439135488538,-0.4653101498796885,0.9587502060037791,0.9674495767655366,0.7665618380156392,1.3548278725991736,-154.2081747520299,9502.575328323599,0.6944171707752052,0.4668882603051562,0.40366285288633297,1.005246330651542,0.4319982725208771,0.828770398307298,0.34651640709524745,0.40396338073309235,1.4467033044476796,0.6177073146853488,0.828679283345866,0.28863341183461577,0.4041770665573058,1.7125672617064462,0.7050180660620355,0.828630401874663,51.98,,
R5_d100_b2,117,R5,49944,0.6470156908035278,0.20513015985488892,0.5397541522979736,0.5429808497428894,0.35582298040390015,0.25163450837135315,0.06985358893871307,0.30269888043403625,0.732933521270752,0.020550554438778505,1.445968122421578,0.9567031748360199,16.698315833159548,0.6582008336276652,14.213409505821803,183.238931179168,3.3556180191169376,4.195355199375869,1.1702398436756656,-0.45010861975483185,0.9552786458546447,0.9632011963940306,0.8057908880174098,1.445968122421578,-87.47168290717201,8655.618788797241,0.6818144254966909,0.4501199746358604,0.4293328599951055,1.043836159589472,0.4380048088703447,0.8203825919977852,0.33006160002484564,0.4293592332998275,1.4944673500195849,0.6231106391684551,0.8203829857294895,0.27261108600319434,0.42939615352353533,1.763419291739564,0.7102512072560306,0.8203511881600862,37.66363636363637,,
R5_d50_b2,118,R5,46949,0.5810497403144836,0.17062100768089294,0.42165234684944153,0.5008947253227234,0.37174248695373535,0.24584391713142395,0.09914691746234894,0.3095734715461731,0.7444549798965454,0.021398593789243463,1.3898768359335372,0.9608713979384724,17.760369175149023,0.670368505038236,13.783409075926414,178.19978350064284,3.3647631161194655,4.165206985350586,1.1510041107439652,-0.46719372781227203,0.9597192189625788,0.9660974232731782,0.7750883663738983,1.3898768359335372,-34.91611490484587,9001.547950460015,0.69213810645853,0.46810874800855856,0.41261899787569434,1.0015383625765137,0.4208262032760827,0.8284543673316653,0.3480597252339249,0.41219559147539087,1.4383210004458702,0.6112153609448214,0.8285941593352864,0.28863511506117034,0.41227078776229786,1.7051097608214114,0.7029368182323302,0.8285773853698047,30.74,,
R5_d0_b2,119,R5,47890,0.5667099952697754,0.16122452914714813,0.39226552844047546,0.4936862885951996,0.3736744821071625,0.23437415063381195,0.10990475863218307,0.3236190378665924,0.7264761924743652,0.02143777616508552,1.6710788056025696,0.952712185002292,17.66923260896204,0.6484460587401546,12.357630563099864,150.01290402879528,3.357238771716102,4.232417399054432,1.2218509517929812,-0.43899376360039,0.9526267481087106,0.9560508347037042,0.8543779099140927,1.6710788056025696,115.96217441967337,9316.937551694431,0.6745409974250229,0.451959615874187,0.47422596767477915,1.0534891916375169,0.43757587922283514,0.8143533225167355,0.336427600973898,0.47451944725976686,1.5076575534230092,0.617417911050608,0.8142664399657342,0.28062623209548915,0.47474850979779015,1.7828173222716965,0.7058907160996033,0.8141814869794297,31.64,,
R5_d200_b3,121,R5,53387,0.6781183481216431,0.2610817849636078,0.7524381875991821,0.559820830821991,0.3353693187236786,0.2518733739852905,0.05802285298705101,0.27580726146698,0.7225037217140198,0.022800596489751655,1.2140481613115484,0.963082706169616,16.442810878614484,0.6870964010353752,14.624524723872584,191.9890471551967,3.335952989510104,4.094705959553854,1.10048675519925,-0.47902796806773107,0.9613369115301154,0.971263393440134,0.7197800627023743,1.2140481613115484,-136.06658349607204,8695.593998141298,0.7059925138663825,0.48126432368419925,0.3749153212807683,0.9682269761768649,0.3983032322132524,0.8381105745166222,0.36015266888069364,0.37500066108308966,1.3895551771321508,0.5941850628429892,0.8380839709575583,0.3006325155422656,0.3751266842237295,1.6419684321947448,0.6880663943739492,0.8380213126418934,48.78181818181818,,
R5_d100_b3,122,R5,53117,0.6020448803901672,0.19164009392261505,0.486775666475296,0.5191232562065125,0.3681868314743042,0.2447718381881714,0.08976063877344131,0.3164893686771393,0.7457889914512634,0.02100097466309535,1.5127335441203615,0.9582040154249307,18.096637265643245,0.6654399264124666,13.520149468224478,173.8898498639671,3.3704679783774694,4.209361546981233,1.186767994760035,-0.45693747056680956,0.9577771449581032,0.9623794824455543,0.8027785762184174,1.5127335441203615,14.297163882072141,9302.495094193218,0.6896223600097131,0.4720371918906672,0.43532405041781025,1.0079881584260029,0.4325105075386739,0.8241098251668371,0.3566581788813075,0.43534431819390995,1.4489967917732516,0.6129541537665051,0.8240921357678421,0.30082324665625715,0.43530125347309845,1.717316355381096,0.7020850494215414,0.8240938963786697,34.02,,
R5_d0_b3,123,R5,51949,0.6029061675071716,0.18578879535198212,0.47121918201446533,0.4963321089744568,0.34022459387779236,0.24011333286762238,0.07925839722156525,0.27323290705680847,0.7100811004638672,0.0234100713982084,1.4917882311124266,0.9592180368229727,18.289804055787606,0.6656168395170229,12.491669792127107,155.24601924490867,3.349537040261934,4.167619083907203,1.1814680207290484,-0.4630264931985011,0.9585499670411951,0.9648540049344321,0.7995321660506425,1.4917882311124266,94.73459786519345,9621.024380122464,0.6894418704327125,0.4745867562731576,0.4323194435898847,1.003748150073756,0.4319521309292084,0.8241451929204526,0.3607450705180827,0.4323649431658205,1.4420785984728557,0.6093466851679701,0.8241363378022137,0.3053041014689194,0.4325960687281541,1.7092565477580046,0.700057718437598,0.8240977958907179,31.92222222222223,,
R5_d400_b3,124,R5,52040,0.734276294708252,0.31283754110336304,0.9969273805618286,0.5925757884979248,0.31267648935317993,0.26058894395828247,0.039563439786434174,0.23816020786762238,0.7306568026542664,0.022360488404303012,1.252349440048869,0.9647950483260631,17.78655246486694,0.6795410010036771,14.67017777428245,197.98841714980372,3.3522911901987977,4.128806850988207,1.11417903449155,-0.4752853404369145,0.9611323244011021,0.9700246816482812,0.739231733102871,1.252349440048869,-149.50147874894947,9619.370419277913,0.6994508921960518,0.4777952178176901,0.3800984214913947,0.9788299788605619,0.4080682252690019,0.8360003176666557,0.35731848960558,0.3800879922770035,1.4058235134798287,0.6003865133477437,0.835988553478554,0.29820263252228174,0.3799897251181351,1.6616748057021393,0.6917645254412068,0.8359931886642229,56.1,,
R5_d300_b3,125,R5,53516,0.6581394672393799,0.2546407878398895,0.7160565257072449,0.5626393556594849,0.34424689412117004,0.2458430677652359,0.072189100086689,0.2879045903682709,0.735945463180542,0.02467410053140165,1.379699248118921,0.9620873560840495,18.195766708982667,0.6869371184040425,13.423350041757672,173.31005206977338,3.328465967049701,4.113753377576003,1.145645002455666,-0.47469214059930287,0.9605899184644541,0.9669447392899353,0.7445317840047236,1.379699248118921,-45.05141350994819,9337.027884523392,0.7081317373211922,0.5002781919357424,0.40122578829371497,0.9452964545010158,0.40852143487952064,0.8375889500979294,0.386461020211848,0.4011062904338615,1.3626493254428769,0.5906165598946911,0.8375898938624019,0.33003561734022213,0.4011601889456924,1.6172945513254202,0.6793718355497503,0.8376079552110431,51.32222222222222,,
R5_d50_b3,126,R5,49997,0.573213517665863,0.17149654030799866,0.4236539304256439,0.4927150011062622,0.36452144384384155,0.2418169230222702,0.10049950331449509,0.2947053015232086,0.7404595613479614,0.024445987071257995,1.6746024393992829,0.9578712263854233,19.87480640482469,0.6565107716388593,12.364283876267809,159.18612767006408,3.3442226519732103,4.200405504052631,1.2252045045247018,-0.44793855650200676,0.9547155922153383,0.9611117462769458,0.8425299778695707,1.6746024393992829,124.49630172454192,10699.768897339187,0.6828384323313423,0.4698107611967123,0.47009997200901277,1.0231613987075887,0.43664835052246626,0.8176707010896844,0.35777435023069337,0.4696932150370027,1.4684600002881478,0.6110076191918578,0.8177267340289693,0.30283846160249106,0.46966588280241245,1.7402006669668535,0.7023530069742372,0.8177308157052485,31.02,,
R5_d300_b4,127,R5,52044,0.6718339920043945,0.2601868510246277,0.7461654543876648,0.5587016940116882,0.33653032779693604,0.24658209085464478,0.058415841311216354,0.28005656599998474,0.7149929404258728,0.021612119586887628,1.2864023857860136,0.9605518338195601,16.304970677292054,0.6691559355974807,13.990700138306735,177.1496103255491,3.350393281736182,4.14694214522185,1.1249334988222168,-0.4654392823697341,0.9587405338839969,0.9660732361064532,0.762510177854187,1.2864023857860136,-62.85226266900213,8559.156128681836,0.6901563189270757,0.46164697538875765,0.39173598638587437,1.0133534294881261,0.41277530241826976,0.8294978917709664,0.3427700521478757,0.391790624834627,1.4458308303247582,0.6026321319356509,0.8294987852271205,0.28524468326879676,0.39196822687314536,1.7038027786524945,0.6961982218795664,0.8294122402649657,51.49999999999999,,
R5_d400_b4,128,R5,53824,0.6923736929893494,0.2822716236114502,0.841099739074707,0.5726097226142883,0.32340261340141296,0.2502453625202179,0.054147105664014816,0.2525821626186371,0.7228481769561768,0.024021010888357723,1.2869223372349823,0.9645508195337623,18.15165146581583,0.680437110769228,13.639977751367473,177.40376014229525,3.3402652982893737,4.117971370920381,1.1244755326513447,-0.47602612099387326,0.9610726390879094,0.9698562269583546,0.7426419292184818,1.2869223372349823,-69.64738683352908,9667.288684743775,0.7009302542901791,0.4837354608548768,0.38638531104251506,0.9726438637945873,0.40837012941547046,0.8357204382818855,0.36696054777548587,0.38637764078279585,1.395888333398407,0.5945969766962079,0.8357636621621947,0.3101577707888068,0.38634493976677586,1.6491641788832374,0.6862681098432419,0.8357532935168908,54.60999999999999,,
R5_d100_b4,130,R5,51103,0.6612463593482971,0.22143010795116425,83.35450744628906,0.5338638424873352,0.3311617374420166,0.25253790616989136,0.055813953280448914,0.2678647041320801,0.7158562541007996,0.020577752211749227,1.5067638817736733,0.9559628324631496,17.107865536689825,0.6596103058721163,14.235535737585316,185.200358427983,3.360074360576705,4.209175908126301,1.182587682220484,-0.4489513198554281,0.9552750754664562,0.963366504429711,0.811394655176797,1.5067638817736733,-87.1118370339471,8921.082443101328,0.6833316276366295,0.45715505002614504,0.44010539384563596,1.0320141988702303,0.4399095712462795,0.8212608789179916,0.3366668288216592,0.4402758877119371,1.4853844065918804,0.6261353003689338,0.8212244239911296,0.2784131608888245,0.4403764316577748,1.760551022130886,0.7136911188681385,0.8211913490027687,39.78888888888888,,
R5_d50_b4,131,R5,51070,0.6010399460792542,0.18061669170856476,2913.3779296875,0.4837719798088074,0.3148331046104431,0.2049693763256073,0.0907314270734787,0.28449684381484985,0.5915724039077759,0.03943983981951298,1.0869669119466572,0.954610052811803,11.97365252911461,0.7546139093932627,10.573629131017316,102.1215476348647,3.136297322482015,3.7500185370604084,1.009279029802117,-0.5169098569524947,0.962684398853965,0.9561691413024775,0.5784882852556721,1.0869669119466572,233.226400588198,7058.472410214375,0.7676641085995992,0.5737187979006795,0.3305926315781179,0.7807258197816568,0.33379717610698,0.8713749766650599,0.45705934496745604,0.3299489646415773,1.1387973874677604,0.546533338564313,0.8713760861283891,0.3930489361480598,0.32943217797328195,1.3625800137796917,0.6582580701885566,0.8713776869537855,33.96666666666667,,
R5_d0_b4,132,R5,54169,0.5889281630516052,0.17963701486587524,0.44772467017173767,0.5143206715583801,0.3755301535129547,0.23781779408454895,0.10079711675643921,0.3378760516643524,0.736436128616333,0.022645371189804538,1.4751424715042236,0.9561789182164565,16.83142464058088,0.6828517160574591,13.357715956795278,166.00477080202745,3.350008191725353,4.157090785453002,1.1698481649486263,-0.46610359370482823,0.9591952168171562,0.9584246699974264,0.7648470305931163,1.4751424715042236,79.48236577629194,8267.661001970448,0.705847275354621,0.4994842701230314,0.4211069712431912,0.9550150621098956,0.4165649239483633,0.8329084495793755,0.3876291175582254,0.4209209604043884,1.3760737885492438,0.5951051460519684,0.8329136351710351,0.33191644038961476,0.42071245547158354,1.6337535086231716,0.6873811595490288,0.8329395667876983,33.62222222222223,,
R5_d200_b4,133,R5,53917,0.6841985583305359,0.26474595069885254,0.7582968473434448,0.5971646904945374,0.36277177929878235,0.26109668612480164,0.06702381372451782,0.3124631345272064,0.7795529961585999,0.023191959995514096,1.295309780306368,0.9634998951222665,17.74391860695784,0.6847875656978486,15.26292515405163,211.87853496647958,3.338237723400349,4.115615077827765,1.1244008279294018,-0.4734627681248035,0.9602857557599698,0.9688030891850616,0.736115162063525,1.295309780306368,-198.4254993420223,9643.111823528026,0.704883713375505,0.4801907602455328,0.3909651005218738,0.9776606283718814,0.40892264381343923,0.834967833715164,0.36199129913869654,0.3909623641324029,1.403864878390976,0.5977076370089535,0.8349175957469533,0.3045891902200655,0.3909654748470837,1.6600203146857897,0.688429416470818,0.8349003721945356,49.38888888888889,,
